C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_106.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_106.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_106.jpg, 0, 1, 0, 8.698079
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_208.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_208.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_208.jpg, 0, 1, 0, 9.81784
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_309.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_309.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_309.jpg, 0, 1, 0, 10.92693
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_411.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_411.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_411.jpg, 0, 1, 0, 12.15565
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_511.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_511.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_511.jpg, -0.09838078, 1, 0, 13.13744
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_612.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_612.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_612.jpg, -0.4003921, 1, 0, 14.24773
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_714.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_714.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_714.jpg, -0.6423575, 1, 0, 14.97452
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_814.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_814.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_814.jpg, -0.338141, 1, 0, 16.10908
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_06_915.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_06_915.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_06_915.jpg, -0.03781909, 1, 0, 17.12895
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_016.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_016.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_016.jpg, -0.1109742, 1, 0, 18.1775
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_117.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_117.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_117.jpg, -0.412941, 1, 0, 19.14001
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_217.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_217.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_217.jpg, -0.1533798, 1, 0, 20.1406
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_317.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_317.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_317.jpg, 0, 1, 0, 21.15815
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_417.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_417.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_417.jpg, 0, 1, 0, 22.12681
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_519.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_519.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_519.jpg, -0.297729, 1, 0, 23.09223
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_621.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_621.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_621.jpg, -0.5552049, 1, 0, 23.88512
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_723.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_723.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_723.jpg, -0.1967625, 1, 0, 25.03079
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_824.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_824.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_824.jpg, 0, 1, 0, 25.9736
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_07_925.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_07_925.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_07_925.jpg, 0, 1, 0, 26.91434
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_026.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_026.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_026.jpg, 0, 1, 0, 27.8513
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_127.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_127.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_127.jpg, 0, 1, 0, 28.77941
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_228.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_228.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_228.jpg, -0.1736553, 1, 0, 29.68714
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_331.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_331.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_331.jpg, -0.1910154, 1, 0, 30.18735
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_432.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_432.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_432.jpg, 0, 1, 0, 30.18926
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_534.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_534.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_534.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_634.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_634.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_634.jpg, -0.26961, 1, 0, 30.17422
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_737.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_737.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_737.jpg, -0.5692752, 1, 0, 30.13441
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_838.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_838.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_838.jpg, -0.2703954, 1, 0, 30.19235
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_08_940.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_08_940.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_08_940.jpg, 0, 1, 0, 30.18615
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_042.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_042.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_042.jpg, 0, 1, 0, 30.18984
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_144.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_144.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_144.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_246.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_246.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_246.jpg, 0, 1, 0, 30.19041
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_347.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_347.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_347.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_449.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_449.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_449.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_552.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_552.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_552.jpg, 0, 1, 0, 30.19028
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_654.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_654.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_654.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_754.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_754.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_754.jpg, -0.1489722, 1, 0, 30.18453
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_856.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_856.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_856.jpg, -0.2887212, 1, 0, 30.17602
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_09_955.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_09_955.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_09_955.jpg, 0, 1, 0, 30.18871
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_058.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_058.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_058.jpg, 0, 1, 0, 30.18995
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_158.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_158.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_158.jpg, 0, 1, 0, 30.19027
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_260.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_260.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_260.jpg, -0.1605069, 1, 0, 30.18414
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_363.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_363.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_363.jpg, -0.3002115, 1, 0, 30.18033
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_465.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_465.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_465.jpg, 0, 1, 0, 30.18797
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_567.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_567.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_567.jpg, 0, 1, 0, 30.19036
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_669.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_669.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_669.jpg, 0, 1, 0, 30.19027
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_770.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_770.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_770.jpg, 0, 1, 0, 30.19048
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_871.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_871.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_871.jpg, 0, 1, 0, 30.19031
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_10_974.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_10_974.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_10_974.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_076.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_076.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_076.jpg, 0, 1, 0, 30.19029
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_178.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_178.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_178.jpg, 0, 1, 0, 30.19029
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_280.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_280.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_280.jpg, 0, 1, 0, 30.19031
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_380.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_380.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_380.jpg, 0, 1, 0, 30.19025
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_483.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_483.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_483.jpg, 0, 1, 0, 30.19036
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_583.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_583.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_583.jpg, 0, 1, 0, 30.19028
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_686.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_686.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_686.jpg, 0, 1, 0, 30.19031
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_785.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_785.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_785.jpg, -0.0292386, 1, 0, 30.19012
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_888.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_888.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_888.jpg, -0.3261936, 1, 0, 30.1651
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_11_990.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_11_990.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_11_990.jpg, -0.2341164, 1, 0, 30.18847
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_091.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_091.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_091.jpg, 0, 1, 0, 30.18719
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_192.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_192.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_192.jpg, -0.0532524, 1, 0, 30.1902
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_295.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_295.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_295.jpg, -0.3535476, 1, 0, 30.16566
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_396.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_396.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_396.jpg, -0.1250334, 1, 0, 30.19163
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_499.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_499.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_499.jpg, 0, 1, 0, 30.18955
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_600.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_600.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_600.jpg, 0, 1, 0, 30.19008
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_702.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_702.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_702.jpg, 0, 1, 0, 30.19033
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_804.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_804.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_804.jpg, -0.303696, 1, 0, 30.16819
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_12_905.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_12_905.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_12_905.jpg, -0.5839704, 1, 0, 30.13136
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_008.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_008.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_008.jpg, -0.2781161, 1, 0, 30.19283
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_110.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_110.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_110.jpg, 0, 1, 0, 30.18607
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_212.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_212.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_212.jpg, 0, 1, 0, 30.18968
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_315.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_315.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_315.jpg, 0, 1, 0, 30.19024
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_415.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_415.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_415.jpg, 0, 1, 0, 30.19024
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_517.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_517.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_517.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_617.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_617.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_617.jpg, 0, 1, 0, 30.18998
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_719.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_719.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_719.jpg, 0.2594007, 1, 0, 30.17349
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_820.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_820.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_820.jpg, 0.05015729, 1, 0, 30.18993
C:\Users\User\Desktop\Data\IMG\center_2020_11_06_19_44_13_922.jpg, C:\Users\User\Desktop\Data\IMG\left_2020_11_06_19_44_13_922.jpg, C:\Users\User\Desktop\Data\IMG\right_2020_11_06_19_44_13_922.jpg, 0, 1, 0, 30.18969
